#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Wed Apr 17 17:42:29 EDT 2019,47,47,Assignment5Suite,AddEdgeTest0+ AddEdgeTest1+ AddEdgeTest2+ AddEdgeTest3+ AddNodeTest0+ AddNodeTest1+ AddNodeTest2+ DelEdgeTest1+ DelNodeTest1+ , ,AddEdgeTest4- DelEdgeTest0- DelEdgeTest2- DelNodeTest0- DelNodeTest2- EfficiencyTest1- NumEdgeTest0- NumEdgeTest1- NumNodeTest0- NumNodeTest1- , ,
1,Wed Apr 17 17:54:22 EDT 2019,52,5,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4+ AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest1 , ,DelEdgeTest0 DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,
2,Wed Apr 17 18:05:56 EDT 2019,52,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest1 , ,DelEdgeTest0 DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,
3,Wed Apr 17 18:06:04 EDT 2019,52,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest1 , ,DelEdgeTest0 DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,
4,Wed Apr 17 18:07:10 EDT 2019,47,-5,Assignment5Suite,AddEdgeTest0 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest1 , ,AddEdgeTest1- DelEdgeTest0 DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,
5,Wed Apr 17 18:07:26 EDT 2019,52,5,Assignment5Suite,AddEdgeTest0 AddEdgeTest1+ AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest1 , ,DelEdgeTest0 DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,
6,Wed Apr 17 18:09:03 EDT 2019,63,11,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest1 NumEdgeTest0+ NumNodeTest0+ , ,DelEdgeTest0 DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
7,Thu Apr 18 12:37:15 EDT 2019,73,10,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest0+ DelNodeTest1 DelNodeTest2+ NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest0 DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
8,Thu Apr 18 12:40:26 EDT 2019,78,5,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0+ DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
9,Thu Apr 18 12:43:03 EDT 2019,73,-5,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest0- DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
10,Thu Apr 18 12:44:05 EDT 2019,73,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest0 DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
11,Thu Apr 18 12:45:00 EDT 2019,73,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest0 DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
12,Thu Apr 18 12:45:13 EDT 2019,78,5,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0+ DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
13,Thu Apr 18 12:50:11 EDT 2019,68,-10,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest1 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest2 DelNodeTest0- DelNodeTest2- EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
14,Thu Apr 18 12:50:23 EDT 2019,68,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest1 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
15,Thu Apr 18 12:50:33 EDT 2019,68,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest1 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
16,Thu Apr 18 12:51:07 EDT 2019,78,10,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0+ DelNodeTest1 DelNodeTest2+ NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
17,Thu Apr 18 12:52:09 EDT 2019,78,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumNodeTest0 , ,DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 NumNodeTest1 , ,
18,Thu Apr 18 12:54:55 EDT 2019,84,6,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumNodeTest0 NumNodeTest1+ , ,DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 , ,
19,Thu Apr 18 14:20:42 EDT 2019,84,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumNodeTest0 NumNodeTest1 , ,DelEdgeTest2 EfficiencyTest1 NumEdgeTest1 , ,
20,Sun Apr 21 14:30:35 EDT 2019,94,10,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2+ DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1+ NumNodeTest0 NumNodeTest1 , ,EfficiencyTest1 , ,
21,Sun Apr 21 14:33:46 EDT 2019,94,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,EfficiencyTest1 , ,
22,Sun Apr 21 14:40:12 EDT 2019,94,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,EfficiencyTest1 , ,
23,Sun Apr 21 14:40:42 EDT 2019,0,-257,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0- ShortestPathTest1- ShortestPathTest2- ShortestPathTest3- ShortestPathTest4- ShortestPathTest5- , ,
24,Sun Apr 21 14:50:16 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
25,Sun Apr 21 15:28:35 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
26,Sun Apr 21 15:29:30 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
27,Sun Apr 21 15:30:03 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
28,Sun Apr 21 15:48:17 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
29,Sun Apr 21 16:08:23 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
30,Sun Apr 21 16:09:26 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
31,Sun Apr 21 16:09:37 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
32,Sun Apr 21 16:10:04 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
33,Sun Apr 21 16:26:31 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
34,Sun Apr 21 16:33:02 EDT 2019,71,71,Assignment5Suite,ShortestPathTest0+ ShortestPathTest1+ ShortestPathTest2+ ShortestPathTest3+ ShortestPathTest5+ , ,EfficiencyTest1 ShortestPathTest4 , ,
35,Sun Apr 21 16:34:37 EDT 2019,0,-71,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0- ShortestPathTest1- ShortestPathTest2- ShortestPathTest3- ShortestPathTest4 ShortestPathTest5- , ,
36,Sun Apr 21 16:36:05 EDT 2019,85,85,Assignment5Suite,ShortestPathTest0+ ShortestPathTest1+ ShortestPathTest2+ ShortestPathTest3+ ShortestPathTest4+ ShortestPathTest5+ , ,EfficiencyTest1 , ,
37,Sun Apr 21 16:37:03 EDT 2019,0,-85,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0- ShortestPathTest1- ShortestPathTest2- ShortestPathTest3- ShortestPathTest4- ShortestPathTest5- , ,
38,Sun Apr 21 16:37:35 EDT 2019,0,0,Assignment5Suite, , ,EfficiencyTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
39,Sun Apr 21 16:38:39 EDT 2019,85,85,Assignment5Suite,ShortestPathTest0+ ShortestPathTest1+ ShortestPathTest2+ ShortestPathTest3+ ShortestPathTest4+ ShortestPathTest5+ , ,EfficiencyTest1 , ,
40,Sun Apr 21 17:08:45 EDT 2019,85,0,Assignment5Suite,ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,EfficiencyTest1 , ,
